sale_id,product_id,customer_id,store_id,quantity,sale_amount
24180,683,4119,114,3,5532
24181,1714,2427,42,1,937
24182,223,9826,87,4,10225
24183,299,8381,100,2,17748
24184,1505,7812,115,7,16452
24185,1048,642,101,9,15216
24186,1362,4794,12,8,15618
24187,1108,4937,52,7,5092
24188,1084,4124,184,8,1454
24189,288,6817,82,5,16514
24190,1658,7447,184,1,13081
24191,517,3668,58,7,14616
24192,898,6007,181,1,1421
24193,154,2847,158,1,391
24194,281,3630,178,4,6221
24195,434,3455,170,1,1862
24196,342,1019,140,1,4262
24197,1959,8749,200,1,19949
24198,86,7775,65,9,8399
24199,1611,9007,65,2,4146
24200,779,9021,59,2,5499
24201,191,5298,91,6,5664
24202,1276,8739,162,1,10457
24203,1092,3493,200,5,17339
24204,1889,9272,20,9,14007
24205,1170,1595,191,4,14446
24206,991,1945,60,1,17269
24207,876,1556,101,9,11254
24208,1658,8880,65,8,19858
24209,1948,2959,94,8,8211
24210,1578,8766,89,7,17208
24211,1852,5225,53,8,15223
24212,662,911,30,8,13541
24213,1960,9208,90,6,7117
24214,574,5291,64,8,5077
24215,1279,8987,62,4,16234
24216,131,1334,18,4,8821
24217,839,2796,138,8,14383
24218,959,4263,7,6,3138
24219,1401,6137,74,2,10885
24220,1556,7892,198,7,6641
24221,1223,9216,132,3,13812
24222,839,163,40,3,6990
24223,221,2683,10,9,5461
24224,1434,5182,26,1,13778
24225,1961,3839,125,3,9807
24226,643,3178,55,6,17495
24227,1195,9360,198,3,12793
24228,1169,4496,29,4,6660
24229,488,3820,167,5,17812
24230,852,8550,181,3,5480
24231,354,9448,179,7,7831
24232,1205,679,151,8,11934
24233,948,446,56,3,10362
24234,161,1641,189,3,1384
24235,464,6160,165,4,10683
24236,1084,8246,133,1,8212
24237,215,7934,197,6,5171
24238,580,4845,134,6,17105
24239,1976,3983,148,6,5089
24240,1897,8210,70,9,16873
24241,1216,772,156,8,8387
24242,488,6693,161,2,5743
24243,225,9512,142,9,2313
24244,1416,1599,160,3,6442
24245,709,7236,36,9,14671
24246,161,7569,22,2,15959
24247,1785,3554,193,6,19495
24248,1945,6832,140,6,19346
24249,455,19,182,9,18194
24250,1135,309,6,2,158
24251,1927,2855,142,2,8821
24252,1083,6076,81,9,9063
24253,545,7260,32,2,6171
24254,1577,5581,60,5,7061
24255,1697,3491,177,3,9653
24256,29,4425,24,5,5813
24257,767,1361,167,1,3058
24258,1959,9634,67,4,2158
24259,185,783,152,5,6767
24260,1897,7015,80,2,4483
24261,1248,1099,74,1,8529
24262,357,984,18,2,12552
24263,492,8986,140,7,5566
24264,733,2225,150,1,18122
24265,1856,9974,105,8,6674
24266,1622,772,39,9,7457
24267,578,7313,83,6,4894
24268,114,8781,53,2,17041
24269,378,714,183,1,1523
24270,1801,9297,19,9,10661
24271,1309,3179,59,4,2725
24272,97,2697,66,5,10505
24273,842,7263,150,8,15751
24274,124,3171,104,5,7161
24275,156,5002,143,1,11512
24276,110,48,183,4,7539
24277,53,8591,4,7,12353
24278,1198,1282,78,8,4794
24279,1703,6458,91,2,8845
24280,588,4262,84,6,3716
24281,1338,3587,128,6,16689
24282,726,5112,64,4,14360
24283,1718,8673,133,5,15352
24284,1414,4977,167,4,5354
24285,45,5592,126,8,2131
24286,936,4795,25,9,6100
24287,1687,237,72,1,3155
24288,1141,3773,33,8,8817
24289,122,817,168,8,16338
24290,482,1984,33,9,1919
24291,1194,8724,94,7,4566
24292,678,3925,43,6,19596
24293,1424,8877,15,8,13314
24294,1866,2705,101,5,1125
24295,1967,8770,108,2,6683
24296,1685,3990,60,4,419
24297,500,2482,25,2,15211
24298,74,3199,49,5,3022
24299,971,6135,193,4,12098
24300,149,4523,38,4,17052
24301,1561,5521,135,9,15509
24302,892,5268,15,3,10825
24303,1085,6565,39,6,10235
24304,1890,3663,160,7,12208
24305,1078,2330,72,4,11437
24306,1247,8512,49,7,7051
24307,1755,7583,30,7,11290
24308,473,2974,93,8,8765
24309,1340,7590,66,7,19643
24310,170,3708,174,1,3890
24311,701,1520,179,7,5828
24312,32,3170,113,9,10794
24313,53,7540,188,3,17033
24314,940,9368,170,9,10614
24315,139,3997,44,7,15990
24316,1398,5991,6,3,8772
24317,1071,8152,151,9,9392
24318,90,5733,84,5,10764
24319,828,9286,48,6,14582
24320,36,4608,57,7,10376
24321,1016,7018,68,2,11916
24322,1980,415,91,6,16229
24323,929,3476,60,7,15426
24324,1249,5550,42,8,2584
24325,554,8809,45,5,9864
24326,740,8124,5,7,3422
24327,269,470,17,6,9900
24328,910,809,149,9,18661
24329,186,6629,163,9,1085
24330,1395,3570,61,8,1396
24331,869,6476,119,6,4694
24332,1259,4241,52,4,2465
24333,1146,206,148,7,14403
24334,424,5002,96,9,12525
24335,833,6234,110,4,15246
24336,1413,170,136,4,16439
24337,926,5358,26,1,16100
24338,1141,1424,1,5,13034
24339,1490,420,187,4,1074
24340,1453,397,25,3,13425
24341,869,7432,133,2,8764
24342,1016,5353,154,9,14740
24343,442,2357,36,8,18746
24344,39,5765,7,9,15772
24345,908,8496,91,2,11912
24346,1186,3834,8,9,3947
24347,1645,8472,150,1,3200
24348,1550,4297,8,3,8766
24349,166,4587,154,2,15405
24350,1936,1995,33,7,11280
24351,1898,1742,43,3,9228
24352,1469,4394,148,8,13617
24353,443,8640,72,7,15198
24354,331,6341,119,7,888
24355,993,1914,115,8,19330
24356,1359,2780,115,8,13160
24357,1136,8013,2,4,1773
24358,1770,6205,44,3,17616
24359,714,9043,153,6,16261
24360,835,72,196,2,19182
24361,139,452,195,4,11200
24362,1803,3865,41,2,6681
24363,1808,9855,51,3,988
24364,1190,8391,20,2,13803
24365,1438,6968,82,5,13520
24366,1193,4379,153,7,12462
24367,769,6120,50,8,9711
24368,124,9367,8,6,6608
24369,1574,3112,167,9,828
24370,882,4154,191,7,8169
24371,761,2596,78,6,3504
24372,1773,8906,135,5,5437
24373,1122,6528,8,1,16015
24374,1084,2159,37,1,14679
24375,1043,9648,118,3,16574
24376,1148,8088,54,4,16629
24377,226,1749,64,8,5917
24378,1979,7464,200,5,15615
24379,612,6429,169,9,438
24380,324,2349,84,9,12031
24381,1930,3949,46,8,16634
24382,1041,2594,96,1,6196
24383,1784,3162,26,3,11614
24384,1104,7695,102,6,3528
24385,597,582,79,2,6460
24386,1884,6994,160,1,14600
24387,1480,9287,175,2,4767
24388,541,2402,48,1,10983
24389,646,641,10,2,8143
24390,990,6326,27,7,16696
24391,706,110,13,4,17296
24392,631,3458,124,6,6812
24393,1402,6308,10,5,9358
24394,879,9756,57,8,4036
24395,191,7383,142,6,1024
24396,1951,9787,20,5,17702
24397,1689,7212,152,4,13926
24398,855,5260,144,2,8834
24399,491,2461,90,9,13622
24400,405,9183,197,6,1323
24401,1296,9023,187,9,19197
24402,1668,7024,174,5,17009
24403,875,1783,150,7,2108
24404,430,8162,39,6,17574
24405,520,6993,45,1,11954
24406,1670,8724,146,4,12324
24407,893,9887,137,8,15888
24408,1408,5973,18,5,392
24409,821,2272,192,9,1754
24410,887,1527,151,9,9707
24411,1216,9175,140,9,17477
24412,1627,3627,75,3,1084
24413,435,5483,1,8,15545
24414,1785,808,193,9,6045
24415,1788,710,5,5,7733
24416,63,3087,27,3,14183
24417,1240,8538,199,5,11720
24418,134,5588,56,9,12676
24419,958,6637,61,6,2518
24420,619,926,19,1,14176
24421,1185,2909,166,6,13824
24422,1282,6221,132,2,9127
24423,425,1470,41,4,9473
24424,1552,9193,5,4,2951
24425,358,4369,167,4,13095
24426,1399,6039,169,1,14583
24427,1595,1049,147,8,3134
24428,1033,4853,113,4,10292
24429,1011,7481,196,5,8070
24430,197,3541,197,4,3905
24431,1141,5475,18,4,16521
24432,1034,7958,169,3,19172
24433,862,5841,181,2,16552
24434,519,2564,28,6,5118
24435,349,2106,145,1,11683
24436,1730,2220,16,8,1704
24437,1428,3302,111,4,8828
24438,1659,2194,58,1,412
24439,575,5557,155,2,6314
24440,1028,4950,155,1,12184
24441,1820,9021,129,8,1136
24442,328,5689,127,6,7730
24443,1786,3407,173,5,1967
24444,512,7065,119,6,16042
24445,931,5178,155,9,1030
24446,130,9484,35,9,16714
24447,1961,32,165,4,18394
24448,1948,6554,48,9,19534
24449,587,2479,178,5,9053
24450,484,1962,126,9,7761
24451,1865,5721,34,3,18637
24452,358,4318,193,1,12939
24453,385,6195,155,1,18865
24454,254,4905,120,4,16174
24455,1947,8897,149,5,7125
24456,835,5985,40,8,1247
24457,1191,4991,82,3,17102
24458,1737,2507,69,1,13986
24459,1704,6741,185,5,12073
24460,796,3112,169,9,11492
24461,469,3026,107,4,1789
24462,1884,5285,191,4,17672
24463,493,6482,173,5,9192
24464,920,1429,7,9,3421
24465,1362,4136,18,6,19744
24466,51,9246,32,3,19830
24467,1080,4393,65,2,836
24468,73,6991,110,9,17195
24469,1818,7907,191,3,6349
24470,600,6876,10,6,7834
24471,52,9476,9,4,10974
24472,125,1948,153,5,15256
24473,262,606,55,9,3178
24474,955,6576,144,6,5833
24475,1909,9529,92,1,4500
24476,1804,2937,148,6,749
24477,1599,2779,126,2,16806
24478,1572,5648,55,1,1035
24479,1545,4960,91,5,6965
24480,330,7076,26,4,7974
24481,1347,1935,90,3,6976
24482,241,2707,22,9,19850
24483,1309,730,102,5,13561
24484,1863,9182,7,1,1018
24485,1626,6295,196,7,6423
24486,1288,463,100,2,14007
24487,1323,11,180,9,16492
24488,1229,6571,121,1,12178
24489,291,6997,152,1,9416
24490,211,7040,167,7,9776
24491,1390,4135,158,3,10453
24492,1814,8783,165,9,1011
24493,1488,9681,37,3,1154
24494,719,5081,137,6,13198
24495,322,3224,87,9,9906
24496,358,941,181,8,14135
24497,917,3364,127,9,12101
24498,94,6660,171,4,5449
24499,711,4801,197,1,19023
24500,1887,614,97,1,17127
24501,169,5003,104,5,15613
24502,1321,5785,99,1,7587
24503,1969,3954,77,3,19655
24504,1763,2612,111,7,10296
24505,516,8902,49,1,4868
24506,98,7894,154,4,14840
24507,1729,1807,34,1,8227
24508,1802,1654,174,8,16201
24509,350,1469,182,4,13876
24510,736,289,38,4,18968
24511,579,6993,119,3,1888
24512,1674,1405,114,8,13183
24513,841,2444,137,1,4035
24514,401,2046,62,6,19903
24515,751,4383,114,7,1171
24516,1475,2594,58,7,1406
24517,1499,5734,189,7,16964
24518,821,4034,81,2,8776
24519,1443,7547,121,4,13548
24520,1028,7199,22,1,13237
24521,1348,4394,142,8,10272
24522,369,9486,141,5,4505
24523,1888,2748,42,6,2859
24524,1638,5599,26,6,2526
24525,1419,5345,90,7,12255
24526,556,3511,177,2,10143
24527,1143,1059,33,3,14072
24528,1724,4741,23,5,8006
24529,1767,947,48,6,13510
24530,1005,8935,151,1,10851
24531,966,1396,27,2,13703
24532,1015,4442,14,5,17326
24533,1214,9560,107,5,6053
24534,1646,2244,3,5,2890
24535,1440,1655,156,5,19230
24536,814,3921,91,3,3792
24537,1815,2576,127,6,18720
24538,106,2677,109,5,11394
24539,165,2452,169,7,16182
24540,638,5492,54,7,4276
24541,1370,107,188,2,19212
24542,1122,6588,5,6,6400
24543,1024,1321,130,1,14277
24544,1510,1409,39,8,8487
24545,331,3460,139,3,4547
24546,1394,5430,43,6,11267
24547,1466,8160,24,1,16896
24548,1144,6856,145,6,453
24549,1877,1218,37,8,3630
24550,299,5870,6,6,15905
24551,856,6808,16,7,5292
24552,1167,8255,160,1,18150
24553,707,2318,198,6,9747
24554,1666,4021,101,7,16566
24555,1991,9388,200,7,14336
24556,1925,1707,103,4,2019
24557,1973,1153,200,4,2714
24558,1965,4982,123,7,5720
24559,1640,2401,59,9,15446
24560,1117,8832,64,7,18841
24561,1321,6795,199,9,1158
24562,447,8953,37,2,838
24563,480,7247,110,1,10141
24564,734,1244,157,8,8304
24565,1736,3159,179,3,198
24566,1824,6985,123,1,6078
24567,874,2452,188,3,3773
24568,1282,4213,79,7,13169
24569,522,2550,167,3,288
24570,1707,7825,168,9,6147
24571,1399,8127,126,2,11503
24572,1451,9807,64,8,12268
24573,1125,6318,107,5,12833
24574,622,7274,195,4,19485
24575,759,9313,107,4,10918
24576,1859,6622,191,1,14364
24577,244,3920,53,4,18974
24578,23,8740,111,3,17450
24579,1378,9829,171,2,3846
24580,466,2609,51,6,7090
24581,1249,1446,187,5,543
24582,865,3800,19,7,9510
24583,1468,9541,143,7,12616
24584,1798,4977,163,3,4900
24585,269,9685,78,8,8002
24586,533,7523,197,9,4133
24587,314,2057,147,7,2639
24588,120,3053,110,7,16747
24589,981,8897,64,7,9901
24590,1505,2334,76,8,7159
24591,1948,9143,106,8,5873
24592,1144,1826,191,7,3407
24593,710,2388,166,7,13365
24594,136,4975,128,9,7441
24595,1101,6963,53,1,17353
24596,1378,186,183,1,13642
24597,1082,1255,100,8,8064
24598,936,3609,190,8,11225
24599,1110,5259,19,3,12527
24600,1,882,94,3,10550
24601,77,776,136,5,18388
24602,961,7963,159,9,19364
24603,1546,4286,97,3,3050
24604,1468,1608,2,6,8643
24605,581,8545,9,7,5580
24606,148,1097,103,2,18355
24607,574,7030,130,5,13218
24608,1549,4118,154,3,7989
24609,186,713,98,4,1816
24610,1701,8223,141,5,3476
24611,522,3362,184,6,4747
24612,1795,2884,181,9,6832
24613,162,1461,155,7,18607
24614,1314,4150,124,6,6503
24615,1950,4467,200,3,3784
24616,1445,3654,38,2,6332
24617,196,97,171,3,5998
24618,34,9077,45,7,3156
24619,1696,8722,42,7,12330
24620,1621,3720,45,3,17404
24621,1594,8032,1,7,6314
24622,1897,6462,185,1,5980
24623,408,7219,35,3,5581
24624,1801,6431,184,4,16876
24625,1321,4746,142,2,7002
24626,1944,3668,7,6,2566
24627,537,5411,194,2,1261
24628,36,413,71,6,12773
24629,1288,8113,7,3,4223
24630,1406,9247,5,2,3906
24631,114,9064,179,2,19486
24632,1641,7138,64,9,10638
24633,605,1506,51,5,18900
24634,1625,96,175,9,17361
24635,443,225,40,6,2452
24636,1187,9765,72,9,5429
24637,38,4831,159,1,17889
24638,92,7452,83,2,10313
24639,631,1702,58,8,11775
24640,1747,3820,25,1,7286
24641,672,8330,161,8,11203
24642,101,2376,38,3,487
24643,1905,4691,31,6,1721
24644,507,4636,7,2,5758
24645,179,3781,186,9,17552
24646,284,2682,158,1,5368
24647,1976,9730,18,9,7590
24648,355,6226,12,3,6359
24649,1928,9058,57,1,18878
24650,1321,8590,56,2,8080
24651,1910,8184,132,3,18080
24652,1559,4810,25,5,9499
24653,1974,2406,153,3,12185
24654,488,181,190,8,4565
24655,1006,5635,1,8,807
24656,279,9352,79,6,2501
24657,544,5385,36,6,16168
24658,650,203,78,8,18261
24659,1617,4880,39,3,1820
24660,931,5602,10,1,11343
24661,355,6431,139,1,13380
24662,1343,1121,181,4,16282
24663,195,3959,16,4,3676
24664,804,94,55,8,12312
24665,93,5415,2,3,13856
24666,433,9232,4,2,3630
24667,558,474,37,6,9617
24668,1051,7104,120,9,7667
24669,1439,5580,148,8,9956
24670,162,211,146,1,15565
24671,1868,6703,190,5,15559
24672,101,2491,112,1,2236
24673,699,8291,110,2,9096
24674,1974,8213,166,2,8290
24675,1497,7349,52,1,7043
24676,1730,5967,146,5,7495
24677,158,6838,122,1,9562
24678,492,561,103,8,918
24679,1993,7568,30,9,16253
24680,919,3344,127,7,19818
24681,1033,108,48,2,4932
24682,1236,4932,90,8,7519
24683,1463,5797,171,4,16295
24684,1921,2072,30,8,4024
24685,824,2824,156,1,17283
24686,679,1772,25,8,5875
24687,1879,2501,96,2,9107
24688,786,9835,60,9,18726
24689,1834,2163,76,5,4215
24690,992,6538,111,8,1010
24691,111,952,124,7,16819
24692,841,2668,70,3,18560
24693,203,9801,191,6,10706
24694,1784,2644,40,2,12925
24695,1089,3174,52,6,392
24696,1739,5840,130,6,18247
24697,1185,4342,99,6,3025
24698,414,811,173,5,14202
24699,1669,1011,198,7,8769
24700,690,5827,134,9,18146
24701,1729,7514,114,4,4281
24702,266,8190,66,1,16224
24703,572,1851,62,1,2511
24704,205,1142,52,4,4323
24705,1691,8899,125,4,4097
24706,584,4031,167,6,15193
24707,1180,7542,108,1,11712
24708,173,4077,134,8,11640
24709,308,4295,84,7,16325
24710,450,767,143,2,13384
24711,62,7073,162,8,18296
24712,1397,1101,102,4,5200
24713,1484,9663,60,2,380
24714,475,3498,30,2,1568
24715,1405,9887,13,5,19507
24716,1741,6652,28,6,6435
24717,1596,1473,81,6,7115
24718,86,7281,198,5,4588
24719,1960,5356,106,3,1236
24720,1167,6007,194,2,17967
24721,1887,9382,123,6,1219
24722,1031,4394,152,8,8732
24723,295,167,65,5,7272
24724,1715,4937,135,9,19471
24725,739,3526,138,4,3681
24726,1543,4600,56,3,9556
24727,1676,5737,80,2,2528
24728,526,2807,19,5,14899
24729,34,4553,154,7,19275
24730,1914,859,176,7,14714
24731,1959,9117,57,1,9015
24732,752,4804,108,5,1761
24733,1353,9881,47,4,5857
24734,1856,10000,104,2,12909
24735,1633,2233,166,2,5629
24736,780,8610,124,5,530
24737,638,8907,117,3,4183
24738,1058,2825,189,2,17697
24739,795,8315,185,4,18320
24740,406,3309,34,3,3963
24741,1042,6131,57,5,12096
24742,1454,6748,117,1,19452
24743,428,9643,87,4,9043
24744,914,8253,109,1,17614
24745,293,5829,136,7,11255
24746,1927,2960,73,9,18541
24747,580,4188,154,3,7347
24748,1773,9090,73,4,14545
24749,1104,970,137,2,18013
24750,1110,2579,133,3,8200
24751,1596,5952,57,7,14532
24752,48,5114,126,3,17185
24753,1715,788,146,2,11248
24754,1892,6970,122,9,16577
24755,84,9212,96,5,1825
24756,607,6971,117,5,2044
24757,308,1654,45,3,2785
24758,252,1261,23,3,307
24759,1505,3363,102,2,16536
24760,1869,5481,15,7,12741
24761,180,4388,124,1,3298
24762,1620,8952,145,7,5343
24763,1334,3126,98,4,13589
24764,1961,6672,151,6,4459
24765,426,4146,100,3,504
24766,1510,6333,187,7,8026
24767,1686,6826,120,7,17451
24768,39,3249,61,3,4201
24769,1303,6864,82,2,1736
24770,816,5376,110,9,2398
24771,625,2238,105,2,19802
24772,376,5968,58,9,16681
24773,1953,1484,154,8,15467
24774,1663,5129,177,4,4860
24775,41,7024,48,3,1963
24776,1694,9204,80,6,18199
24777,1742,7191,12,5,13844
24778,47,297,160,7,18245
24779,1508,5076,59,5,11036
24780,185,1776,150,4,2018
24781,72,11,52,6,3612
24782,569,7169,150,2,16495
24783,1775,3214,88,8,6788
24784,574,5243,40,3,7388
24785,342,4540,62,1,8347
24786,569,9092,56,5,7019
24787,964,5359,20,7,14942
24788,1267,6299,44,4,4886
24789,328,9223,13,4,2153
24790,1660,7640,197,3,3053
24791,153,9673,102,5,7304
24792,1279,7617,82,1,3058
24793,729,9954,30,1,6713
24794,1448,6760,193,4,4702
24795,232,8807,108,2,15361
24796,1553,7107,184,2,15829
24797,1616,9402,143,9,13982
24798,1520,4784,5,3,19321
24799,176,3994,80,3,11846
24800,551,8488,107,6,4740
24801,143,6661,134,9,2531
24802,17,522,189,5,16597
24803,249,5342,16,8,3522
24804,1059,7753,197,3,467
24805,801,8878,54,3,17249
24806,1000,3616,108,8,11069
24807,999,1621,193,7,8877
24808,146,6002,197,9,17695
24809,926,505,140,3,2598
24810,727,7450,38,3,15797
24811,165,8087,20,7,731
24812,1135,3465,115,8,10809
24813,647,6199,72,5,8015
24814,1098,4744,8,3,17707
24815,2000,7148,71,1,19708
24816,668,8820,127,5,4405
24817,1751,7224,44,6,3325
24818,354,9143,51,6,13697
24819,1298,2803,153,9,15127
24820,943,9966,115,1,10539
24821,1303,9003,188,6,14447
24822,1684,8248,113,3,6954
24823,1055,8082,183,3,2134
24824,526,3871,65,5,16692
24825,1559,2537,89,3,16576
24826,510,6756,99,1,954
24827,1538,8179,92,7,6789
24828,1949,147,64,4,5192
24829,178,4291,23,9,7707
24830,329,2337,29,1,762
24831,1595,458,97,1,17480
24832,801,8387,90,7,14706
24833,688,8487,119,2,11012
24834,1196,6754,46,8,12423
24835,1420,2098,118,2,3084
24836,1619,7438,132,8,9367
24837,938,5724,97,3,18945
24838,980,158,74,4,15000
24839,735,6811,167,1,18539
24840,1059,2626,20,2,15107
24841,297,101,38,8,2123
24842,1493,9511,114,5,2493
24843,1975,5546,34,7,16850
24844,1519,6975,75,3,13686
24845,622,871,27,2,14378
24846,1259,6199,135,9,8335
24847,909,1698,15,4,11205
24848,1063,697,190,5,16921
24849,1243,2416,55,5,18841
24850,1241,5293,75,7,5492
24851,706,1617,2,4,4117
24852,1699,7063,139,2,14293
24853,628,3103,174,8,15797
24854,1864,9609,109,5,7283
24855,673,5529,183,2,12382
24856,1625,4357,105,4,3327
24857,420,668,25,1,13754
24858,653,7797,184,7,4347
24859,824,7687,194,8,3427
24860,1198,5994,22,3,17696
24861,713,9080,74,8,18455
24862,867,5546,100,4,7596
24863,814,2873,198,8,4312
24864,868,3814,32,7,16422
24865,113,3708,59,9,14882
24866,1903,8409,77,3,8605
24867,940,4626,32,9,5525
24868,174,2165,130,4,5740
24869,1011,2989,141,7,11137
24870,74,8000,71,4,19454
24871,1861,290,59,1,5283
24872,1823,5245,121,6,6602
24873,637,163,32,8,8034
24874,1560,4990,101,9,17556
24875,32,7631,100,5,5448
24876,1278,1564,157,3,2202
24877,497,12,39,3,12812
24878,1137,4291,53,2,18857
24879,195,1290,170,8,19331
24880,528,868,76,4,8607
24881,441,1799,120,1,10827
24882,1513,5803,114,4,7115
24883,1521,6420,52,9,13367
24884,724,753,27,6,17423
24885,1644,5614,158,5,12720
24886,24,3317,119,3,12864
24887,290,2413,1,1,19461
24888,896,5043,99,7,13575
24889,308,5068,60,9,10470
24890,304,3838,8,2,6795
24891,1879,9064,132,2,5575
24892,631,6761,95,6,19097
24893,1717,3068,189,1,8139
24894,951,7411,185,6,11168
24895,38,2148,76,8,6788
24896,386,9158,81,1,8505
24897,745,9975,165,8,8029
24898,1605,2012,113,5,19856
24899,82,6209,146,3,306
24900,1142,8753,86,9,6651
24901,1845,9283,118,2,4205
24902,50,996,176,6,940
24903,669,5467,140,2,16975
24904,74,5190,41,6,15159
24905,1002,3486,163,5,16772
24906,695,8101,162,5,5981
24907,1130,1478,176,6,11540
24908,1725,8401,67,7,1870
24909,1842,3887,59,8,12968
24910,1808,9182,100,5,15393
24911,1623,4477,189,7,2391
24912,1886,7251,38,3,17104
24913,1350,7625,59,9,13608
24914,684,1659,56,9,14306
24915,1788,9454,5,3,5206
24916,356,8538,120,3,13334
24917,1492,4462,101,2,9120
24918,1680,4453,114,2,19582
24919,1308,7331,151,5,4464
24920,1014,1770,108,1,8874
24921,185,4674,71,5,14498
24922,154,3179,159,1,5384
24923,854,8555,105,3,11744
24924,118,1289,138,9,13805
24925,267,2516,101,7,8172
24926,1409,2737,175,9,290
24927,837,268,153,8,16120
24928,255,6379,178,1,15113
24929,1265,5949,6,1,19612
24930,171,9840,166,2,521
24931,1966,5927,37,9,14287
24932,617,6359,88,7,8978
24933,1002,4552,54,8,17797
24934,548,5398,163,3,19636
24935,1602,2650,37,5,19642
24936,1209,2387,99,8,8353
24937,1926,719,2,3,18215
24938,702,1189,79,9,5523
24939,667,5161,172,2,19212
24940,893,5333,65,4,5056
24941,410,2163,10,5,9552
24942,739,5581,120,5,17966
24943,1677,3207,98,5,18593
24944,1612,1369,104,7,5442
24945,146,6177,69,3,5203
24946,1062,515,189,4,11070
24947,490,2793,82,2,19138
24948,262,5028,96,2,9869
24949,1150,5109,130,2,10002
24950,1628,8872,31,9,2162
24951,1820,4596,32,6,2189
24952,345,9714,149,3,3433
24953,1285,5399,9,1,10702
24954,1467,3522,87,1,5256
24955,1999,8494,166,1,3906
24956,879,2887,87,2,19061
24957,1132,1301,119,6,7432
24958,1993,2657,16,9,19057
24959,1581,1475,184,1,3349
24960,1904,6399,15,4,9511
24961,1461,9881,152,5,16309
24962,514,5967,52,6,16525
24963,945,2155,105,1,2710
24964,713,3173,38,3,16689
24965,1114,4721,171,2,9708
24966,215,9584,85,4,12170
24967,1651,9920,26,5,13121
24968,1343,4052,186,8,8926
24969,604,8754,45,9,15170
24970,838,7197,35,7,16004
24971,1722,357,45,6,4975
24972,772,5215,154,9,8439
24973,670,9786,195,8,19727
24974,1081,7310,26,7,4402
24975,559,7147,112,7,14745
24976,1426,9279,7,9,6712
24977,222,4865,23,1,19784
24978,475,6283,105,7,12871
24979,1132,9391,183,6,3405
24980,863,1516,147,2,14288
24981,812,5302,141,7,1849
24982,180,2678,65,2,13417
24983,177,2786,134,2,11807
24984,487,497,72,9,1899
24985,414,7297,92,3,14489
24986,692,5642,80,9,2159
24987,1061,1677,117,6,3279
24988,575,669,96,4,6647
24989,268,1647,23,7,12443
24990,785,5381,62,7,16291
24991,1826,3163,6,4,18810
24992,924,5799,199,3,10766
24993,388,4532,71,4,7546
24994,354,2779,189,6,7614
24995,814,9305,137,7,6223
24996,1294,6439,90,4,15266
24997,1024,3114,41,8,13060
24998,269,3615,77,4,2859
24999,1466,9686,156,6,6392
25000,1329,75,127,5,2758
25001,1270,388,132,1,120
25002,1202,5849,200,7,7847
25003,1091,1506,33,3,12101
25004,277,976,15,9,8996
25005,1232,3610,57,6,321
25006,307,840,7,5,8060
25007,1574,9387,198,6,8711
25008,631,6566,178,7,17770
25009,538,5653,80,5,15385
25010,518,6430,64,5,2426
25011,1298,6899,66,4,17668
25012,1257,7206,51,4,12655
25013,1138,4221,19,3,15137
25014,134,4140,52,8,12126
25015,1449,9964,101,6,3353
25016,825,3887,197,7,18258
25017,1714,4003,59,3,10677
25018,1049,666,58,9,4607
25019,1584,6328,148,7,15342
25020,1304,4072,120,6,12381
25021,1950,9599,119,4,2700
25022,1367,9515,23,1,19040
25023,813,403,9,9,9250
25024,1835,6806,135,4,11094
25025,72,4537,3,9,3106
25026,1018,6818,127,4,5737
25027,952,4658,88,8,18538
25028,1225,2357,85,2,5976
25029,1350,9052,94,8,14177
25030,33,3629,146,4,19227
25031,97,7602,186,8,4100
25032,1581,9596,80,4,13442
25033,263,136,114,5,5810
25034,874,362,81,4,15737
25035,914,3343,177,3,9908
25036,1094,2954,27,3,7419
25037,1837,8411,108,9,13933
25038,293,6610,62,8,9042
25039,917,9620,148,5,18050
25040,730,62,175,2,9489
25041,1231,2022,21,4,14882
25042,172,5217,139,6,448
25043,758,1006,10,6,18612
25044,926,3508,14,6,17664
25045,1419,1438,185,3,6045
25046,1280,7297,109,4,5717
25047,1288,817,119,6,10897
25048,901,577,112,1,1068
25049,1288,6903,176,9,8403
25050,517,3963,73,3,14382
25051,1034,8541,109,7,6748
25052,271,6309,110,9,5965
25053,742,9395,158,2,19357
25054,1336,4150,143,6,5808
25055,1394,319,81,8,7709
25056,567,4526,54,4,18511
25057,1923,7346,161,1,12832
25058,553,7764,16,1,18985
25059,650,957,83,2,3831
25060,391,6635,51,1,236
25061,959,1750,194,1,6962
25062,1139,2060,57,5,15584
25063,575,5608,4,1,1963
25064,344,8103,133,1,1443
25065,1434,7829,38,9,5457
25066,1570,3756,136,8,3149
25067,1402,5086,58,1,13058
25068,1788,6358,152,7,16270
25069,456,9237,31,5,16317
25070,1447,4969,149,7,335
25071,444,8660,78,3,802
25072,197,743,71,6,14947
25073,868,445,67,8,5244
25074,363,4816,26,9,17793
25075,1434,2259,28,2,12430
25076,1788,9465,108,6,8109
25077,1598,8299,83,3,18668
25078,1418,8863,141,4,11151
25079,1761,6661,59,8,832
25080,1533,3537,181,3,9963
25081,868,2753,193,4,3145
25082,566,9893,38,3,6961
25083,671,3678,137,3,15622
25084,1318,2016,193,2,3961
25085,1906,5868,72,9,12049
25086,25,5149,150,3,18011
25087,237,3190,26,1,5154
25088,461,4229,63,7,15268
25089,1345,158,92,9,639
